Index,Start,Time,Type,Data,
429,1.234827 s,8.7 ¦Ìs,RX data,00,
430,1.23492 s,8.7 ¦Ìs,RX data,00,
431,1.235024 s,8.7 ¦Ìs,RX data,00,
432,1.235128 s,8.7 ¦Ìs,RX data,00,
433,1.235231 s,8.7 ¦Ìs,RX data,00,
434,1.235356 s,8.7 ¦Ìs,RX data,00,
435,1.235366 s,8.7 ¦Ìs,RX data,00,
436,1.235461 s,8.7 ¦Ìs,RX data,00,
437,1.235568 s,8.7 ¦Ìs,RX data,00,
438,1.235669 s,8.7 ¦Ìs,RX data,00,
439,1.235772 s,8.7 ¦Ìs,RX data,00,
440,1.235875 s,8.7 ¦Ìs,RX data,00,
441,1.235886 s,8.7 ¦Ìs,RX data,00,
442,1.235978 s,8.7 ¦Ìs,RX data,00,
443,1.235989 s,8.7 ¦Ìs,RX data,00,
444,1.236081 s,8.7 ¦Ìs,RX data,00,
445,1.236185 s,8.7 ¦Ìs,RX data,00,
446,1.243948 s,8.7 ¦Ìs,RX data,00,
447,1.243959 s,8.7 ¦Ìs,RX data,00,
448,1.244059 s,8.7 ¦Ìs,RX data,00,
449,1.244165 s,8.7 ¦Ìs,RX data,00,
450,1.244269 s,8.7 ¦Ìs,RX data,00,
451,1.24428 s,8.7 ¦Ìs,RX data,00,
452,1.244374 s,8.7 ¦Ìs,RX data,00,
453,1.244385 s,8.7 ¦Ìs,RX data,00,
454,1.244479 s,8.7 ¦Ìs,RX data,00,
455,1.244582 s,8.7 ¦Ìs,RX data,00,
456,1.244686 s,8.7 ¦Ìs,RX data,00,
457,1.244697 s,8.7 ¦Ìs,RX data,00,
458,1.244789 s,8.7 ¦Ìs,RX data,00,
459,1.244893 s,8.7 ¦Ìs,RX data,00,
460,1.244996 s,8.7 ¦Ìs,RX data,00,
461,1.245006 s,8.7 ¦Ìs,RX data,00,
462,1.245099 s,8.7 ¦Ìs,RX data,00,
463,1.24511 s,8.7 ¦Ìs,RX data,00,
464,1.245231 s,8.7 ¦Ìs,RX data,00,
465,1.245241 s,8.7 ¦Ìs,RX data,00,
466,1.245365 s,8.7 ¦Ìs,RX data,B5,
467,1.245376 s,8.7 ¦Ìs,RX data,62,
468,1.245387 s,8.7 ¦Ìs,RX data,05,
469,1.245398 s,8.7 ¦Ìs,RX data,01,
470,1.245409 s,8.7 ¦Ìs,RX data,02,
471,1.24542 s,8.7 ¦Ìs,RX data,00,
472,1.24543 s,8.7 ¦Ìs,RX data,06,
473,1.245441 s,8.7 ¦Ìs,RX data,8A,
474,1.245452 s,8.7 ¦Ìs,RX data,98,
475,1.245463 s,8.7 ¦Ìs,RX data,C1,
476,1.253968 s,8.7 ¦Ìs,RX data,00,
477,1.253979 s,8.7 ¦Ìs,RX data,00,
478,1.254075 s,8.7 ¦Ìs,RX data,00,
479,1.254086 s,8.7 ¦Ìs,RX data,00,
480,1.254178 s,8.7 ¦Ìs,RX data,00,
481,1.254189 s,8.7 ¦Ìs,RX data,00,
482,1.254283 s,8.7 ¦Ìs,RX data,00,
483,1.254293 s,8.7 ¦Ìs,RX data,00,
484,1.254386 s,8.7 ¦Ìs,RX data,00,
485,1.254487 s,8.7 ¦Ìs,RX data,00,
486,1.25459 s,8.7 ¦Ìs,RX data,00,
487,1.2546 s,8.7 ¦Ìs,RX data,00,
488,1.254692 s,8.7 ¦Ìs,RX data,00,
489,1.254795 s,8.7 ¦Ìs,RX data,00,
490,1.254898 s,8.7 ¦Ìs,RX data,00,
491,1.254909 s,8.7 ¦Ìs,RX data,00,
