Index,Start,Time,Type,Data,
435,1.328438 s,8.7 ¦Ìs,RX data,62,
436,1.32845 s,8.7 ¦Ìs,RX data,06,
437,1.328462 s,8.7 ¦Ìs,RX data,01,
438,1.328474 s,8.7 ¦Ìs,RX data,08,
439,1.328486 s,8.7 ¦Ìs,RX data,00,
440,1.328498 s,8.7 ¦Ìs,RX data,01,
441,1.328509 s,8.7 ¦Ìs,RX data,02,
442,1.328521 s,8.7 ¦Ìs,RX data,00,
443,1.328533 s,8.7 ¦Ìs,RX data,01,
444,1.328545 s,8.7 ¦Ìs,RX data,00,
445,1.328557 s,8.7 ¦Ìs,RX data,00,
446,1.328569 s,8.7 ¦Ìs,RX data,00,
447,1.328581 s,8.7 ¦Ìs,RX data,00,
448,1.328593 s,8.7 ¦Ìs,RX data,13,
449,1.328605 s,8.7 ¦Ìs,RX data,BE,
450,1.328765 s,8.7 ¦Ìs,TX data,B5,
451,1.328776 s,8.7 ¦Ìs,TX data,62,
452,1.328786 s,8.7 ¦Ìs,TX data,05,
453,1.328797 s,8.7 ¦Ìs,TX data,01,
454,1.328808 s,8.7 ¦Ìs,TX data,02,
455,1.328819 s,8.7 ¦Ìs,TX data,00,
456,1.32883 s,8.7 ¦Ìs,TX data,06,
457,1.328841 s,8.7 ¦Ìs,TX data,01,
458,1.328852 s,8.7 ¦Ìs,TX data,0F,
459,1.328862 s,8.7 ¦Ìs,TX data,38,
460,1.338441 s,8.7 ¦Ìs,RX data,B5,
461,1.338453 s,8.7 ¦Ìs,RX data,62,
462,1.338464 s,8.7 ¦Ìs,RX data,06,
463,1.338476 s,8.7 ¦Ìs,RX data,01,
464,1.338488 s,8.7 ¦Ìs,RX data,08,
465,1.3385 s,8.7 ¦Ìs,RX data,00,
466,1.338512 s,8.7 ¦Ìs,RX data,01,
467,1.338524 s,8.7 ¦Ìs,RX data,03,
468,1.338536 s,8.7 ¦Ìs,RX data,00,
469,1.338548 s,8.7 ¦Ìs,RX data,01,
470,1.33856 s,8.7 ¦Ìs,RX data,00,
471,1.338572 s,8.7 ¦Ìs,RX data,00,
472,1.338583 s,8.7 ¦Ìs,RX data,00,
473,1.338595 s,8.7 ¦Ìs,RX data,00,
474,1.338607 s,8.7 ¦Ìs,RX data,14,
475,1.338619 s,8.7 ¦Ìs,RX data,C5,
476,1.33878 s,8.7 ¦Ìs,TX data,B5,
477,1.338791 s,8.7 ¦Ìs,TX data,62,
478,1.338802 s,8.7 ¦Ìs,TX data,05,
479,1.338812 s,8.7 ¦Ìs,TX data,01,
480,1.338823 s,8.7 ¦Ìs,TX data,02,
481,1.338834 s,8.7 ¦Ìs,TX data,00,
482,1.338845 s,8.7 ¦Ìs,TX data,06,
483,1.338856 s,8.7 ¦Ìs,TX data,01,
484,1.338867 s,8.7 ¦Ìs,TX data,0F,
485,1.338878 s,8.7 ¦Ìs,TX data,38,
486,1.348425 s,8.7 ¦Ìs,RX data,B5,
487,1.348437 s,8.7 ¦Ìs,RX data,62,
488,1.348449 s,8.7 ¦Ìs,RX data,06,
489,1.348461 s,8.7 ¦Ìs,RX data,01,
490,1.348473 s,8.7 ¦Ìs,RX data,08,
491,1.348485 s,8.7 ¦Ìs,RX data,00,
492,1.348497 s,8.7 ¦Ìs,RX data,01,
