Id,Time[ns],0:UART: RX/TX
41250,13446463800.00,2C
41251,13446474650.00,08
41252,13446485500.00,02
41253,13446496350.00,08
41254,13446507200.00,07
41255,13446518050.00,00
41256,13446528900.00,9E
41257,13446539750.00,22
41258,13458009900.00,B5
41259,13458020750.00,62
41260,13458031600.00,01
41261,13458042450.00,07
41262,13458053300.00,5C
41263,13458064150.00,00
41264,13458075000.00,F8
41265,13458085850.00,BD
41266,13458096700.00,3E
41267,13458107550.00,15
41268,13458118400.00,E9
41269,13458129250.00,07
41270,13458140100.00,06
41271,13458150950.00,05
41272,13458161800.00,03
41273,13458172650.00,00
41274,13458183500.00,0F
41275,13458194350.00,F3
41276,13458205200.00,FF
41277,13458216050.00,FF
41278,13458226900.00,FF
41279,13458237750.00,FF
41280,13458248600.00,80
41281,13458259450.00,F7
41282,13458270300.00,D5
41283,13458281150.00,17
41284,13458292000.00,03
41285,13458302850.00,01
41286,13458313700.00,EA
41287,13458324550.00,12
41288,13458335400.00,29
41289,13458346250.00,8A
41290,13458357050.00,E1
41291,13458367950.00,BB
41292,13458378750.00,9B
41293,13458389650.00,6A
41294,13458400450.00,E7
41295,13458411350.00,1C
41296,13458422150.00,7F
41297,13458433050.00,8F
41298,13458443850.00,01
41299,13458454700.00,00
41300,13458465550.00,54
41301,13458476400.00,D2
41302,13458487250.00,01
41303,13458498100.00,00
41304,13458508950.00,25
41305,13458519800.00,19
41306,13458530650.00,00
41307,13458541500.00,00
41308,13458552350.00,8B
41309,13458563200.00,23
41310,13458574050.00,00
41311,13458584900.00,00
41312,13458595750.00,16
41313,13458606600.00,00
41314,13458617450.00,00
41315,13458628300.00,00
41316,13458639150.00,FC
41317,13458650000.00,FF
41318,13458660850.00,FF
41319,13458671700.00,FF
41320,13458682550.00,04
41321,13458693400.00,00
41322,13458704250.00,00
41323,13458715100.00,00
41324,13458725950.00,17
41325,13458736800.00,00
41326,13458747650.00,00
41327,13458758500.00,00
41328,13458769350.00,00
41329,13458780200.00,00
41330,13458791050.00,00
41331,13458801900.00,00
41332,13458812750.00,34
41333,13458823600.00,00
41334,13458834450.00,00
41335,13458845300.00,00
41336,13458856150.00,EC
41337,13458867000.00,DB
41338,13458877850.00,B9
41339,13458888700.00,00
41340,13458899550.00,76
41341,13458910400.00,00
41342,13458921250.00,00
41343,13458932100.00,00
41344,13458942950.00,5C
41345,13458953800.00,40
41346,13458964650.00,56
41347,13458975500.00,2F
41348,13458986350.00,00
41349,13458997200.00,00
41350,13459008050.00,00
41351,13459018900.00,00
41352,13459029750.00,00
41353,13459040600.00,00
41354,13459051450.00,00
41355,13459062300.00,00
41356,13459073150.00,B9
41357,13459084000.00,F7
41358,13459094850.00,B5
41359,13459105700.00,62
41360,13459116550.00,01
41361,13459127400.00,01
41362,13459138250.00,14
41363,13459149100.00,00
41364,13459159950.00,F8
41365,13459170800.00,BD
41366,13459181650.00,3E
41367,13459192500.00,15
41368,13459203350.00,27
41369,13459214200.00,63
41370,13459225050.00,9E
41371,13459235900.00,F5
41372,13459246750.00,68
41373,13459257600.00,D8
41374,13459268450.00,FD
41375,13459279300.00,E8
41376,13459290100.00,60
41377,13459301000.00,2E
41378,13459311800.00,55
41379,13459322650.00,1C
41380,13459333500.00,5B
41381,13459344350.00,04
41382,13459355200.00,00
41383,13459366050.00,00
41384,13459376900.00,BE
41385,13459387750.00,D7
41386,13459398600.00,B5
41387,13459409450.00,62
41388,13459420300.00,01
41389,13459431150.00,02
41390,13459442000.00,1C
41391,13459452850.00,00
41392,13459463700.00,F8
41393,13459474550.00,BD
41394,13459485400.00,3E
41395,13459496250.00,15
41396,13459507100.00,29
41397,13459517950.00,8A
41398,13459528800.00,E1
41399,13459539650.00,BB
41400,13459550500.00,9B
41401,13459561350.00,6A
41402,13459572200.00,E7
41403,13459583050.00,1C
41404,13459593900.00,7F
41405,13459604750.00,8F
41406,13459615600.00,01
41407,13459626450.00,00
41408,13459637300.00,54
41409,13459648150.00,D2
41410,13459659000.00,01
41411,13459669850.00,00
41412,13459680700.00,25
41413,13459691550.00,19
41414,13459702400.00,00
41415,13459713250.00,00
41416,13459724100.00,8B
41417,13459734950.00,23
41418,13459745800.00,00
41419,13459756650.00,00
41420,13459767500.00,A0
41421,13459778350.00,D8
41422,13459789200.00,B5
41423,13459800050.00,62
41424,13459810900.00,01
41425,13459821750.00,12
41426,13459832600.00,24
41427,13459843450.00,00
41428,13459854300.00,F8
41429,13459865150.00,BD
41430,13459876000.00,3E
41431,13459886850.00,15
41432,13459897700.00,02
41433,13459908550.00,00
41434,13459919400.00,00
41435,13459930250.00,00
41436,13459941100.00,00
41437,13459951950.00,00
41438,13459962800.00,00
41439,13459973650.00,00
41440,13459984500.00,00
41441,13459995350.00,00
41442,13460006200.00,00
41443,13460017050.00,00
41444,13460027900.00,02
41445,13460038750.00,00
41446,13460049600.00,00
41447,13460060450.00,00
41448,13460071300.00,02
41449,13460082150.00,00
41450,13460093000.00,00
41451,13460103850.00,00
41452,13460114700.00,00
41453,13460125550.00,00
41454,13460136400.00,00
41455,13460147250.00,00
41456,13460158100.00,05
41457,13460168950.00,00
41458,13460179750.00,00
41459,13460190650.00,00
41460,13460201450.00,EC
41461,13460212350.00,DB
41462,13460223150.00,B9
41463,13460234050.00,00
41464,13460244850.00,CA
41465,13460255700.00,49
41466,13462234300.00,B5
41467,13462245150.00,62
41468,13462256000.00,01
41469,13462266850.00,35
41470,13462277700.00,34
41471,13462288550.00,01
41472,13462299400.00,F8
41473,13462310250.00,BD
41474,13462321100.00,3E
41475,13462331950.00,15
41476,13462342800.00,01
41477,13462353650.00,19
41478,13462364500.00,00
41479,13462375350.00,00
41480,13462386200.00,00
41481,13462397050.00,01
41482,13462407900.00,31
41483,13462418750.00,2D
41484,13462429600.00,F3
41485,13462440450.00,00
41486,13462451300.00,00
41487,13462462150.00,00
41488,13462473000.00,1F
41489,13462483850.00,59
41490,13462494700.00,00
41491,13462505550.00,00
41492,13462516400.00,00
41493,13462527250.00,02
41494,13462538100.00,30
41495,13462548950.00,1B
41496,13462559800.00,D7
41497,13462570650.00,00
41498,13462581500.00,FF
41499,13462592350.00,FF
41500,13462603200.00,1F
41501,13462614050.00,59
41502,13462624900.00,00
41503,13462635750.00,00
41504,13462646600.00,00
41505,13462657450.00,03
41506,13462668300.00,30
41507,13462679150.00,39
41508,13462690000.00,30
41509,13462700850.00,01
41510,13462711700.00,F9
41511,13462722550.00,FF
41512,13462733400.00,1F
41513,13462744250.00,59
41514,13462755100.00,00
41515,13462765950.00,00
41516,13462776800.00,00
41517,13462787650.00,04
41518,13462798500.00,30
41519,13462809350.00,17
41520,13462820200.00,08
41521,13462831050.00,01
41522,13462841900.00,FA
41523,13462852750.00,FF
41524,13462863600.00,1F
41525,13462874450.00,59
41526,13462885300.00,00
41527,13462896150.00,00
41528,13462907000.00,00
41529,13462917850.00,0A
41530,13462928700.00,30
41531,13462939500.00,03
41532,13462950400.00,82
41533,13462961200.00,00
41534,13462972050.00,98
41535,13462982900.00,FF
41536,13462993750.00,17
41537,13463004600.00,59
41538,13463015450.00,00
41539,13463026300.00,00
41540,13463037150.00,00
41541,13463048000.00,0C
41542,13463058850.00,31
41543,13463069700.00,04
41544,13463080550.00,15
41545,13463091400.00,00
41546,13463102250.00,CD
41547,13463113100.00,FF
41548,13463123950.00,17
41549,13463134800.00,59
41550,13463145650.00,00
41551,13463156500.00,00
41552,13463167350.00,00
41553,13463178200.00,11
41554,13463189050.00,31
41555,13463199900.00,02
41556,13463210750.00,2A
41557,13463221600.00,01
41558,13463232450.00,45
41559,13463243300.00,FF
41560,13463254150.00,17
41561,13463265000.00,59
41562,13463275850.00,00
41563,13463286700.00,00
41564,13463297550.00,00
41565,13463308400.00,13
41566,13463319250.00,31
41567,13463330100.00,04
41568,13463340950.00,42
41569,13463351800.00,01
41570,13463362650.00,CE
41571,13463373500.00,FF
41572,13463384350.00,17
41573,13463395200.00,59
41574,13463406050.00,00
41575,13463416900.00,00
41576,13463427750.00,00
41577,13463438600.00,19
41578,13463449450.00,31
41579,13463460300.00,12
41580,13463471150.00,31
41581,13463482000.00,00
41582,13463492850.00,FD
41583,13463503700.00,FF
41584,13463514550.00,1F
41585,13463525400.00,59
41586,13463536250.00,00
41587,13463547100.00,00
41588,13463557950.00,00
41589,13463568800.00,1A
41590,13463579650.00,31
41591,13463590500.00,0F
41592,13463601350.00,92
41593,13463612200.00,00
41594,13463623050.00,FA
41595,13463633900.00,FF
41596,13463644750.00,1F
41597,13463655600.00,59
41598,13463666450.00,00
41599,13463677300.00,00
41600,13463688150.00,00
41601,13463699000.00,1C
41602,13463709850.00,30
41603,13463720700.00,3C
41604,13463731550.00,48
41605,13463742400.00,00
41606,13463753250.00,F8
41607,13463764100.00,FF
41608,13463774950.00,1F
41609,13463785800.00,59
41610,13463796650.00,00
41611,13463807450.00,00
41612,13463818350.00,00
41613,13463829150.00,1F
41614,13463840050.00,31
41615,13463850850.00,45
41616,13463861750.00,92
41617,13463872550.00,00
41618,13463883450.00,FE
41619,13463894250.00,FF
41620,13463905100.00,1F
41621,13463915950.00,59
41622,13463926800.00,00
41623,13463937650.00,00
41624,13463948500.00,00
41625,13463959350.00,20
41626,13463970200.00,30
41627,13463981050.00,1C
41628,13463991900.00,4C
41629,13464002750.00,00
41630,13464013600.00,FB
41631,13464024450.00,FF
41632,13464035300.00,1F
41633,13464046150.00,59
41634,13464057000.00,00
41635,13464067850.00,00
41636,13464078700.00,01
41637,13464089550.00,83
41638,13464100400.00,00
41639,13464111250.00,22
41640,13464122100.00,B8
41641,13464132950.00,00
41642,13464143800.00,00
41643,13464154650.00,00
41644,13464165500.00,01
41645,13464176350.00,07
41646,13464187200.00,00
41647,13464198050.00,00
41648,13464208900.00,01
41649,13464219750.00,85
41650,13464230600.00,00
41651,13464241450.00,21
41652,13464252300.00,C7
41653,13464263150.00,00
41654,13464274000.00,00
41655,13464284850.00,00
41656,13464295700.00,01
41657,13464306550.00,07
41658,13464317400.00,00
41659,13464328250.00,00
41660,13464339100.00,01
41661,13464349950.00,8A
41662,13464360800.00,00
41663,13464371650.00,22
41664,13464382500.00,AB
41665,13464393350.00,00
41666,13464404200.00,00
41667,13464415050.00,00
41668,13464425900.00,01
41669,13464436750.00,07
41670,13464447600.00,00
41671,13464458450.00,00
41672,13464469300.00,02
41673,13464480150.00,03
41674,13464491000.00,2C
41675,13464501850.00,4C
41676,13464512700.00,1D
41677,13464523550.00,01
41678,13464534400.00,01
41679,13464545250.00,00
41680,13464556100.00,1F
41681,13464566950.00,49
41682,13464577800.00,00
41683,13464588650.00,00
41684,13464599500.00,02
41685,13464610350.00,05
41686,13464621200.00,2C
41687,13464632050.00,2E
41688,13464642900.00,44
41689,13464653750.00,00
41690,13464664600.00,FB
41691,13464675450.00,FF
41692,13464686300.00,1F
41693,13464697150.00,49
41694,13464708000.00,00
41695,13464718850.00,00
41696,13464729700.00,02
41697,13464740550.00,08
41698,13464751400.00,2C
41699,13464762200.00,18
41700,13464773100.00,04
41701,13464783900.00,01
41702,13464794750.00,04
41703,13464805600.00,00
41704,13464816450.00,1F
41705,13464827300.00,49
41706,13464838150.00,00
41707,13464849000.00,00
41708,13464859850.00,02
41709,13464870700.00,0D
41710,13464881550.00,2C
41711,13464892400.00,1D
41712,13464903250.00,3A
41713,13464914100.00,01
41714,13464924950.00,02
41715,13464935800.00,00
41716,13464946650.00,1F
41717,13464957500.00,49
41718,13464968350.00,00
41719,13464979200.00,00
41720,13464990050.00,02
41721,13465000900.00,0F
41722,13465011750.00,2C
41723,13465022600.00,32
41724,13465033450.00,F7
41725,13465044300.00,00
41726,13465055150.00,06
41727,13465066000.00,00
41728,13465076850.00,1F
41729,13465087700.00,49
41730,13465098550.00,00
41731,13465109400.00,00
41732,13465120250.00,02
41733,13465131100.00,10
41734,13465141950.00,2C
41735,13465152800.00,14
41736,13465163650.00,6C
41737,13465174500.00,00
41738,13465185350.00,00
41739,13465196200.00,00
41740,13465207050.00,1F
41741,13465217900.00,49
41742,13465228750.00,00
41743,13465239600.00,00
41744,13465250450.00,02
41745,13465261300.00,18
41746,13465272150.00,2C
41747,13465283000.00,17
41748,13465293850.00,50
41749,13465304700.00,00
41750,13465315550.00,FE
41751,13465326400.00,FF
41752,13465337250.00,1F
41753,13465348100.00,49
41754,13465358950.00,00
41755,13465369800.00,00
41756,13465380650.00,02
41757,13465391500.00,19
41758,13465402350.00,2C
41759,13465413200.00,0C
41760,13465424050.00,82
41761,13465434900.00,00
41762,13465445750.00,F5
41763,13465456600.00,FF
41764,13465467450.00,1F
41765,13465478300.00,49
41766,13465489150.00,00
41767,13465500000.00,00
41768,13465510850.00,02
41769,13465521700.00,1F
41770,13465532550.00,2C
41771,13465543400.00,0A
41772,13465554250.00,1E
41773,13465565100.00,00
41774,13465575950.00,08
41775,13465586800.00,00
41776,13465597650.00,1F
41777,13465608500.00,49
41778,13465619350.00,00
41779,13465630150.00,00
41780,13465641050.00,8E
41781,13465651850.00,E8
41782,13465662750.00,B5
41783,13465673550.00,62
41784,13465684450.00,01
41785,13465695250.00,03
41786,13465706150.00,10
41787,13465716950.00,00
41788,13465727800.00,F8
41789,13465738650.00,BD
41790,13465749500.00,3E
41791,13465760350.00,15
41792,13465771200.00,03
41793,13465782050.00,DD
41794,13465792900.00,00
41795,13465803750.00,08
41796,13465814600.00,6C
41797,13465825450.00,1B
41798,13465836300.00,00
41799,13465847150.00,00
41800,13465858000.00,DB
41801,13465868850.00,27
41802,13465879700.00,00
41803,13465890550.00,00
41804,13465901400.00,8D
41805,13465912250.00,5E
41806,13465923100.00,B5
41807,13465933950.00,62
41808,13465944800.00,01
41809,13465955650.00,04
41810,13465966500.00,12
41811,13465977350.00,00
41812,13465988200.00,F8
41813,13465999050.00,BD
41814,13466009900.00,3E
41815,13466020750.00,15
41816,13466031600.00,84
41817,13466042450.00,00
41818,13466053300.00,76
41819,13466064150.00,00
41820,13466075000.00,3B
41821,13466085850.00,00
41822,13466096700.00,63
41823,13466107550.00,00
41824,13466118400.00,41
41825,13466129250.00,00
41826,13466140100.00,35
41827,13466150950.00,00
41828,13466161800.00,26
41829,13466172650.00,00
41830,13466183500.00,53
41831,13466194350.00,B6
41832,13466205200.00,B5
41833,13466216050.00,62
41834,13466226900.00,01
41835,13466237750.00,21
41836,13466248600.00,14
41837,13466259450.00,00
41838,13466270300.00,F8
41839,13466281150.00,BD
41840,13466292000.00,3E
41841,13466302850.00,15
41842,13466313700.00,FF
41843,13466324550.00,FF
41844,13466335400.00,FF
41845,13466346250.00,FF
41846,13466357100.00,80
41847,13466367950.00,F7
41848,13466378800.00,D5
41849,13466389650.00,17
41850,13466400500.00,E9
41851,13466411350.00,07
41852,13466422200.00,06
41853,13466433050.00,05
41854,13466443900.00,03
41855,13466454750.00,00
41856,13466465600.00,0F
41857,13466476450.00,F3
41858,13466487300.00,9D
41859,13466498150.00,46
41860,13466509000.00,B5
41861,13466519850.00,62
41862,13466530700.00,01
41863,13466541550.00,22
41864,13466552400.00,14
41865,13466563250.00,00
41866,13466574100.00,F8
41867,13466584900.00,BD
41868,13466595750.00,3E
41869,13466606600.00,15
41870,13466617450.00,80
41871,13466628300.00,8C
41872,13466639150.00,01
41873,13466650000.00,00
41874,13466660850.00,5E
41875,13466671700.00,00
41876,13466682550.00,00
41877,13466693400.00,00
41878,13466704250.00,10
41879,13466715100.00,00
41880,13466725950.00,00
41881,13466736800.00,00
41882,13466747650.00,AC
41883,13466758500.00,00
41884,13466769350.00,00
41885,13466780200.00,00
41886,13466791050.00,66
41887,13466801900.00,E0
41888,13466812750.00,B5
41889,13466823600.00,62
41890,13466834450.00,01
41891,13466845300.00,60
41892,13466856150.00,10
41893,13466867000.00,00
41894,13466877850.00,F8
41895,13466888700.00,BD
41896,13466899550.00,3E
41897,13466910400.00,15
41898,13466921250.00,01
41899,13466932100.00,00
41900,13466942950.00,00
41901,13466953800.00,06
41902,13466964650.00,00
41903,13466975500.00,00
41904,13466986350.00,00
41905,13466997200.00,00
41906,13467008050.00,00
41907,13467018900.00,00
41908,13467029750.00,00
41909,13467040600.00,00
41910,13467051450.00,80
41911,13467062300.00,9E
41912,13698786150.00,B5
41913,13698797000.00,62
41914,13698807850.00,27
41915,13698818700.00,04
41916,13698829550.00,6C
41917,13698840400.00,00
41918,13698851250.00,01
41919,13698862100.00,00
41920,13698872950.00,BA
41921,13698883800.00,01
41922,13698894650.00,74
41923,13698905500.00,29
41924,13698916350.00,08
41925,13698927200.00,CC
41926,13698938050.00,E2
41927,13698948900.00,10
41928,13698959750.00,F5
41929,13698970600.00,79
41930,13698981450.00,2F
41931,13698992300.00,85
41932,13699003150.00,5B
41933,13699014000.00,16
41934,13699024850.00,24
41935,13699035700.00,21
41936,13699046550.00,18
41937,13699057400.00,18
41938,13699068250.00,F4
41939,13699079100.00,5F
41940,13699089950.00,2F
41941,13699100800.00,D2
41942,13699111650.00,C3
41943,13699122500.00,F2
41944,13699133350.00,77
41945,13699144200.00,8E
41946,13699155050.00,87
41947,13699165900.00,9C
41948,13699176750.00,3F
41949,13699187600.00,AB
41950,13699198450.00,A1
41951,13699209300.00,E1
41952,13699220150.00,6A
41953,13699231000.00,47
41954,13699241850.00,00
41955,13699252700.00,00
41956,13699263550.00,00
41957,13699274400.00,00
41958,13699285250.00,00
41959,13699296100.00,00
41960,13699306950.00,00
41961,13699317800.00,00
41962,13699328650.00,00
41963,13699339500.00,00
41964,13699350350.00,00
41965,13699361200.00,00
41966,13699372050.00,00
41967,13699382900.00,00
41968,13699393750.00,00
41969,13699404600.00,00
41970,13699415450.00,00
41971,13699426300.00,00
41972,13699437150.00,00
41973,13699448000.00,00
41974,13699458850.00,00
41975,13699469700.00,00
41976,13699480550.00,00
41977,13699491400.00,00
41978,13699502250.00,3B
41979,13699513100.00,66
41980,13699523950.00,47
41981,13699534800.00,4F
41982,13699545650.00,BD
41983,13699556500.00,FB
41984,13699567300.00,09
41985,13699578150.00,2E
41986,13699589000.00,72
41987,13699599850.00,A0
41988,13699610700.00,D8
41989,13699621550.00,38
41990,13699632400.00,2F
41991,13699643250.00,B1
41992,13699654100.00,5F
41993,13699664950.00,7B
41994,13699675800.00,79
41995,13699686650.00,EF
41996,13699697500.00,04
41997,13699708350.00,A2
41998,13699719200.00,4A
41999,13699730050.00,8D
42000,13699740900.00,19
42001,13699751750.00,73
42002,13699762600.00,6D
42003,13699773450.00,4D
42004,13699784300.00,73
42005,13699795150.00,40
42006,13699806000.00,3F
42007,13699816850.00,A9
42008,13699827700.00,26
42009,13699838550.00,C0
42010,13699849400.00,AE
42011,13699860250.00,35
42012,13699871100.00,4B
42013,13699881950.00,E5
42014,13699892800.00,F4
42015,13699903650.00,4F
42016,13699914500.00,89
42017,13699925350.00,51
42018,13699936200.00,22
42019,13699947050.00,5C
42020,13699957900.00,6D
42021,13699968750.00,2E
42022,13699979600.00,67
42023,13699990450.00,AB
42024,13700001300.00,B3
42025,13700012150.00,BD
42026,13700023000.00,85
42027,13700033850.00,DC
42028,13700044700.00,67
42029,13700055550.00,66
42030,13700066400.00,66
42031,13700077250.00,66
42032,13700088100.00,46
42033,13700098950.00,C1
42034,13700109800.00,15
42035,13700120650.00,41
42036,13700131500.00,41
42037,13700142350.00,09
42038,13700153200.00,12
42039,13700164050.00,16
42040,13700174900.00,00
42041,13700185750.00,01
42042,13700196600.00,AD
42043,13700207450.00,28
42044,13700218300.00,19
42045,13700229150.00,5A
42046,13700240000.00,82
42047,13700250850.00,E0
42048,13700261700.00,B3
42049,13700272550.00,A2
42050,13700283400.00,74
42051,13700294250.00,41
42052,13700305100.00,85
42053,13700315950.00,E8
42054,13700326800.00,85
42055,13700337650.00,7F
42056,13700348500.00,32
42057,13700359350.00,1C
42058,13700370200.00,9B
42059,13700381050.00,41
42060,13700391900.00,2A
42061,13700402750.00,D3
42062,13700413550.00,D8
42063,13700424450.00,C4
42064,13700435250.00,00
42065,13700446150.00,01
42066,13700456950.00,00
42067,13700467850.00,00
42068,13700478650.00,08
42069,13700489550.00,07
42070,13700500350.00,30
42071,13700511250.00,03
42072,13700522050.00,01
42073,13700532900.00,06
42074,13700543750.00,0F
42075,13700554600.00,00
42076,13700565450.00,4B
42077,13700576300.00,B2
42078,13700587150.00,E8
42079,13700598000.00,E7
42080,13700608850.00,2C
42081,13700619700.00,54
42082,13700630550.00,76
42083,13700641400.00,41
42084,13700652250.00,3A
42085,13700663100.00,0B
42086,13700673950.00,FF
42087,13700684800.00,0B
42088,13700695650.00,AD
42089,13700706500.00,55
42090,13700717350.00,9D
42091,13700728200.00,41
42092,13700739050.00,86
42093,13700749900.00,BF
42094,13700760750.00,3D
42095,13700771600.00,C5
42096,13700782450.00,00
42097,13700793300.00,02
42098,13700804150.00,00
42099,13700815000.00,00
42100,13700825850.00,08
42101,13700836700.00,07
42102,13700847550.00,30
42103,13700858400.00,03
42104,13700869250.00,01
42105,13700880100.00,05
42106,13700890950.00,07
42107,13700901800.00,00
42108,13700912650.00,0E
42109,13700923500.00,80
42110,13700934350.00,5C
42111,13700945200.00,F5
42112,13700956050.00,8B
42113,13700966900.00,BC
42114,13700977750.00,73
42115,13700988600.00,41
42116,13700999450.00,1C
42117,13701010300.00,FF
42118,13701021150.00,17
42119,13701032000.00,F0
42120,13701042850.00,D3
42121,13701053700.00,ED
42122,13701064550.00,99
42123,13701075400.00,41
42124,13701086250.00,AA
42125,13701097100.00,3C
42126,13701107950.00,DC
42127,13701118800.00,44
42128,13701129650.00,00
42129,13701140500.00,03
42130,13701151350.00,00
42131,13701162200.00,00
42132,13701173050.00,08
42133,13701183900.00,07
42134,13701194750.00,30
42135,13701205600.00,04
42136,13701216450.00,01
42137,13701227300.00,06
42138,13701238150.00,07
42139,13701249000.00,00
42140,13701259850.00,54
42141,13701270700.00,E7
42142,13701281550.00,D6
42143,13701292400.00,09
42144,13701303250.00,74
42145,13701314100.00,45
42146,13701324950.00,76
42147,13701335800.00,41
42148,13701346650.00,2A
42149,13701357500.00,D9
42150,13701368300.00,DF
42151,13701379150.00,AA
42152,13701390000.00,55
42153,13701400850.00,42
42154,13701411700.00,9D
42155,13701422550.00,41
42156,13701433400.00,13
42157,13701444250.00,01
42158,13701455100.00,2F
42159,13701465950.00,45
42160,13701476800.00,00
42161,13701487650.00,04
42162,13701498500.00,00
42163,13701509350.00,00
42164,13701520200.00,08
42165,13701531050.00,07
42166,13701541900.00,30
42167,13701552750.00,04
42168,13701563600.00,01
42169,13701574450.00,06
42170,13701585300.00,0F
42171,13701596150.00,00
42172,13701607000.00,6C
42173,13701617850.00,30
42174,13701628700.00,3A
42175,13701639550.00,07
42176,13701650400.00,4F
42177,13701661250.00,30
42178,13701672100.00,78
42179,13701682950.00,41
42180,13701693800.00,D3
42181,13701704650.00,90
42182,13701715500.00,DA
42183,13701726350.00,4A
42184,13701737200.00,33
42185,13701748050.00,C7
42186,13701758900.00,9F
42187,13701769750.00,41
42188,13701780600.00,5D
42189,13701791450.00,1B
42190,13701802300.00,6A
42191,13701813150.00,C5
42192,13701824000.00,00
42193,13701834850.00,0A
42194,13701845700.00,00
42195,13701856550.00,00
42196,13701867400.00,08
42197,13701878250.00,07
42198,13701889100.00,30
42199,13701899950.00,03
42200,13701910800.00,01
42201,13701921650.00,05
42202,13701932500.00,0F
42203,13701943350.00,00
42204,13701954200.00,3E
42205,13701965050.00,11
42206,13701975900.00,A1
42207,13701986750.00,6E
42208,13701997600.00,DD
42209,13702008450.00,32
42210,13702019300.00,78
42211,13702030150.00,41
42212,13702041000.00,60
42213,13702051850.00,B2
42214,13702062700.00,00
42215,13702073550.00,0A
42216,13702084400.00,8F
42217,13702095250.00,CA
42218,13702106100.00,9F
42219,13702116950.00,41
42220,13702127800.00,12
42221,13702138650.00,C5
42222,13702149500.00,00
42223,13702160350.00,0C
42224,13702171200.00,00
42225,13702182050.00,00
42226,13702192900.00,08
42227,13702203750.00,07
42228,13702214600.00,30
42229,13702225450.00,04
42230,13702236300.00,01
42231,13702247150.00,06
42232,13702257950.00,07
42233,13702268850.00,00
42234,13702279650.00,53
42235,13702290550.00,67
42236,13702301350.00,3B
42237,13702312250.00,00
42238,13702323050.00,C7
42239,13702333900.00,99
42240,13702344750.00,78
42241,13702355600.00,41
42242,13702366450.00,A1
42243,13702377300.00,21
42244,13702388150.00,14
42245,13702399000.00,60
42246,13702409850.00,E1
42247,13702420700.00,28
42248,13702431550.00,A0
42249,13702442400.00,41
42250,13702453250.00,20
42251,13702464100.00,D3
42252,13702474950.00,F0
42253,13702485800.00,C4
42254,13702496650.00,00
42255,13702507500.00,11
42256,13702518350.00,00
42257,13702529200.00,00
42258,13702540050.00,08
42259,13702550900.00,07
42260,13702561750.00,30
42261,13702572600.00,04
42262,13702583450.00,01
42263,13702594300.00,06
42264,13702605150.00,07
42265,13702616000.00,00
42266,13702626850.00,0B
42267,13702637700.00,E9
42268,13702648550.00,82
42269,13702659400.00,39
42270,13702670250.00,1E
42271,13702681100.00,D3
42272,13702691950.00,77
42273,13702702800.00,41
42274,13702713650.00,59
42275,13702724500.00,26
42276,13702735350.00,20
42277,13702746200.00,30
42278,13702757050.00,C5
42279,13702767900.00,4C
42280,13702778750.00,9F
42281,13702789600.00,41
42282,13702800450.00,74
42283,13702811300.00,C4
42284,13702822150.00,37
42285,13702833000.00,C4
42286,13702843850.00,00
42287,13702854700.00,13
42288,13702865550.00,00
42289,13702876400.00,00
42290,13702887250.00,08
42291,13702898100.00,07
42292,13702908950.00,30
42293,13702919800.00,03
42294,13702930650.00,01
42295,13702941500.00,06
42296,13702952350.00,0F
42297,13702963200.00,00
42298,13702974050.00,E3
42299,13702984900.00,26
42300,13702995750.00,D5
42301,13703006600.00,4B
42302,13703017450.00,B9
42303,13703028300.00,58
42304,13703039150.00,76
42305,13703050000.00,41
42306,13703060850.00,3B
42307,13703071700.00,AB
42308,13703082550.00,EB
42309,13703093400.00,C7
42310,13703104250.00,A6
42311,13703115100.00,5B
42312,13703125950.00,9D
42313,13703136800.00,41
42314,13703147650.00,48
42315,13703158500.00,9C
42316,13703169350.00,70
42317,13703180200.00,C4
42318,13703191000.00,00
42319,13703201900.00,19
42320,13703212700.00,00
42321,13703223550.00,00
42322,13703234400.00,08
42323,13703245250.00,07
42324,13703256100.00,30
42325,13703266950.00,03
42326,13703277800.00,01
42327,13703288650.00,05
42328,13703299500.00,0F
42329,13703310350.00,00
42330,13703321200.00,2F
42331,13703332050.00,AB
42332,13703342900.00,8A
42333,13703353750.00,2E
42334,13703364600.00,9E
42335,13703375450.00,FD
42336,13703386300.00,76
42337,13703397150.00,48
42338,13703408000.00,34
42339,13703418850.00,9E
42340,13703429700.00,41
42341,13703440550.00,A6
42342,13703451400.00,AC
42343,13703462250.00,4F
42344,13703473100.00,45
42345,13703483950.00,00
42346,13703494800.00,1A
42347,13703505650.00,00
42348,13703516500.00,00
42349,13703527350.00,08
42350,13703538200.00,07
42351,13703549050.00,2F
42352,13703559900.00,04
42353,13703570750.00,01
42354,13703581600.00,06
42355,13703592450.00,07
42356,13703603300.00,00
42357,13703614150.00,BA
42358,13703625000.00,06
42359,13703635850.00,29
42360,13703646700.00,C4
42361,13703657550.00,1A
42362,13703668400.00,1B
42363,13703679250.00,74
42364,13703690100.00,41
42365,13703700950.00,86
42366,13703711800.00,34
42367,13703722650.00,BE
42368,13703733500.00,D5
42369,13703744350.00,01
42370,13703755200.00,05
42371,13703766050.00,0F
42372,13703776900.00,00
42373,13703787750.00,89
42374,13703798600.00,47
42375,13703809450.00,AF
42376,13703820300.00,8A
42377,13703831150.00,3D
42378,13703842000.00,63
42379,13703852850.00,73
42380,13703863700.00,41
