Index,Start,Time,Type,Data,
413,568.876075 ms,8.7 ¦Ìs,RX data,54,
414,568.886925 ms,8.7 ¦Ìs,RX data,2C,
415,568.897775 ms,8.7 ¦Ìs,RX data,30,
416,568.908625 ms,8.7 ¦Ìs,RX data,31,
417,568.919475 ms,8.7 ¦Ìs,RX data,2C,
418,568.930325 ms,8.7 ¦Ìs,RX data,30,
419,568.941175 ms,8.7 ¦Ìs,RX data,31,
420,568.952025 ms,8.7 ¦Ìs,RX data,2C,
421,568.96285 ms,8.7 ¦Ìs,RX data,30,
422,568.973725 ms,8.7 ¦Ìs,RX data,32,
423,568.98455 ms,8.7 ¦Ìs,RX data,2C,
424,568.9954 ms,8.7 ¦Ìs,RX data,53,
425,569.00625 ms,8.7 ¦Ìs,RX data,74,
426,569.0171 ms,8.7 ¦Ìs,RX data,61,
427,569.02795 ms,8.7 ¦Ìs,RX data,72,
428,569.0388 ms,8.7 ¦Ìs,RX data,74,
429,569.04965 ms,8.7 ¦Ìs,RX data,69,
430,569.060475 ms,8.7 ¦Ìs,RX data,6E,
431,569.07135 ms,8.7 ¦Ìs,RX data,67,
432,569.082175 ms,8.7 ¦Ìs,RX data,20,
433,569.093025 ms,8.7 ¦Ìs,RX data,47,
434,569.103875 ms,8.7 ¦Ìs,RX data,4E,
435,569.114725 ms,8.7 ¦Ìs,RX data,53,
436,569.125575 ms,8.7 ¦Ìs,RX data,53,
437,569.136425 ms,8.7 ¦Ìs,RX data,2A,
438,569.147275 ms,8.7 ¦Ìs,RX data,35,
439,569.158125 ms,8.7 ¦Ìs,RX data,41,
440,569.168975 ms,8.7 ¦Ìs,RX data,0D,
441,569.1798 ms,8.7 ¦Ìs,RX data,0A,
442,569.19065 ms,8.7 ¦Ìs,RX data,24,
443,569.201525 ms,8.7 ¦Ìs,RX data,47,
444,569.21235 ms,8.7 ¦Ìs,RX data,4E,
445,569.2232 ms,8.7 ¦Ìs,RX data,52,
446,569.23405 ms,8.7 ¦Ìs,RX data,4D,
447,569.2449 ms,8.7 ¦Ìs,RX data,43,
448,569.25575 ms,8.7 ¦Ìs,RX data,2C,
449,569.2666 ms,8.7 ¦Ìs,RX data,2C,
450,569.27745 ms,8.7 ¦Ìs,RX data,56,
451,569.288275 ms,8.7 ¦Ìs,RX data,2C,
452,569.29915 ms,8.7 ¦Ìs,RX data,2C,
453,569.309975 ms,8.7 ¦Ìs,RX data,2C,
454,569.320825 ms,8.7 ¦Ìs,RX data,2C,
455,569.331675 ms,8.7 ¦Ìs,RX data,2C,
456,569.342525 ms,8.7 ¦Ìs,RX data,2C,
457,569.353375 ms,8.7 ¦Ìs,RX data,2C,
458,569.364225 ms,8.7 ¦Ìs,RX data,2C,
459,569.375075 ms,8.7 ¦Ìs,RX data,2C,
460,569.385925 ms,8.7 ¦Ìs,RX data,2C,
461,569.396775 ms,8.7 ¦Ìs,RX data,4E,
462,569.4076 ms,8.7 ¦Ìs,RX data,2C,
