Index,Start,Time,Type,Data,
364,257.987625 ms,8.7 ¦Ìs,TX data,53,
365,257.998475 ms,8.7 ¦Ìs,TX data,3D,
366,258.009325 ms,8.7 ¦Ìs,TX data,44,
367,258.020175 ms,8.7 ¦Ìs,TX data,4F,
368,258.031025 ms,8.7 ¦Ìs,TX data,4E,
369,258.04185 ms,8.7 ¦Ìs,TX data,54,
370,258.0527 ms,8.7 ¦Ìs,TX data,4B,
371,258.06355 ms,8.7 ¦Ìs,TX data,4E,
372,258.0744 ms,8.7 ¦Ìs,TX data,4F,
373,258.08525 ms,8.7 ¦Ìs,TX data,57,
374,258.0961 ms,8.7 ¦Ìs,TX data,2A,
375,258.10695 ms,8.7 ¦Ìs,TX data,32,
376,258.1178 ms,8.7 ¦Ìs,TX data,44,
377,258.12865 ms,8.7 ¦Ìs,TX data,0D,
378,258.139475 ms,8.7 ¦Ìs,TX data,0A,
379,258.150325 ms,8.7 ¦Ìs,TX data,24,
380,258.1612 ms,8.7 ¦Ìs,TX data,47,
381,258.172025 ms,8.7 ¦Ìs,TX data,4E,
382,258.182875 ms,8.7 ¦Ìs,TX data,54,
383,258.193725 ms,8.7 ¦Ìs,TX data,58,
384,258.204575 ms,8.7 ¦Ìs,TX data,54,
385,258.215425 ms,8.7 ¦Ìs,TX data,2C,
386,258.226275 ms,8.7 ¦Ìs,TX data,30,
387,258.237125 ms,8.7 ¦Ìs,TX data,31,
388,258.247975 ms,8.7 ¦Ìs,TX data,2C,
389,258.258825 ms,8.7 ¦Ìs,TX data,30,
390,258.26965 ms,8.7 ¦Ìs,TX data,31,
391,258.2805 ms,8.7 ¦Ìs,TX data,2C,
392,258.29135 ms,8.7 ¦Ìs,TX data,30,
393,258.3022 ms,8.7 ¦Ìs,TX data,32,
394,258.31305 ms,8.7 ¦Ìs,TX data,2C,
395,258.3239 ms,8.7 ¦Ìs,TX data,50,
396,258.33475 ms,8.7 ¦Ìs,TX data,46,
397,258.3456 ms,8.7 ¦Ìs,TX data,3D,
398,258.35645 ms,8.7 ¦Ìs,TX data,46,
399,258.367275 ms,8.7 ¦Ìs,TX data,37,
400,258.378125 ms,8.7 ¦Ìs,TX data,46,
401,258.389 ms,8.7 ¦Ìs,TX data,46,
402,258.399825 ms,8.7 ¦Ìs,TX data,42,
403,258.410675 ms,8.7 ¦Ìs,TX data,2A,
404,258.421525 ms,8.7 ¦Ìs,TX data,34,
405,258.432375 ms,8.7 ¦Ìs,TX data,42,
406,258.443225 ms,8.7 ¦Ìs,TX data,0D,
407,258.454075 ms,8.7 ¦Ìs,TX data,0A,
408,258.4649 ms,8.7 ¦Ìs,TX data,24,
409,258.47575 ms,8.7 ¦Ìs,TX data,47,
410,258.486625 ms,8.7 ¦Ìs,TX data,4E,
411,258.49745 ms,8.7 ¦Ìs,TX data,54,
412,258.5083 ms,8.7 ¦Ìs,TX data,58,
413,258.51915 ms,8.7 ¦Ìs,TX data,54,
414,258.53 ms,8.7 ¦Ìs,TX data,2C,
415,258.54085 ms,8.7 ¦Ìs,TX data,30,
416,258.5517 ms,8.7 ¦Ìs,TX data,31,
417,258.56255 ms,8.7 ¦Ìs,TX data,2C,
418,258.5734 ms,8.7 ¦Ìs,TX data,30,
419,258.58425 ms,8.7 ¦Ìs,TX data,31,
420,258.595075 ms,8.7 ¦Ìs,TX data,2C,
421,258.605925 ms,8.7 ¦Ìs,TX data,30,
422,258.6168 ms,8.7 ¦Ìs,TX data,32,
423,258.627625 ms,8.7 ¦Ìs,TX data,2C,
424,258.638475 ms,8.7 ¦Ìs,TX data,53,
425,258.649325 ms,8.7 ¦Ìs,TX data,74,
426,258.660175 ms,8.7 ¦Ìs,TX data,61,
427,258.671025 ms,8.7 ¦Ìs,TX data,72,
428,258.681875 ms,8.7 ¦Ìs,TX data,74,
429,258.6927 ms,8.7 ¦Ìs,TX data,69,
430,258.70355 ms,8.7 ¦Ìs,TX data,6E,
431,258.714425 ms,8.7 ¦Ìs,TX data,67,
432,258.72525 ms,8.7 ¦Ìs,TX data,20,
433,258.7361 ms,8.7 ¦Ìs,TX data,47,
434,258.74695 ms,8.7 ¦Ìs,TX data,4E,
