Index,Start,Time,Type,Data,
392,1.340808 s,8.7 ¦Ìs,RX data,00,
393,1.34082 s,8.7 ¦Ìs,RX data,02,
394,1.340832 s,8.7 ¦Ìs,RX data,13,
395,1.340844 s,8.7 ¦Ìs,RX data,00,
396,1.340856 s,8.7 ¦Ìs,RX data,01,
397,1.340868 s,8.7 ¦Ìs,RX data,00,
398,1.34088 s,8.7 ¦Ìs,RX data,00,
399,1.340891 s,8.7 ¦Ìs,RX data,00,
400,1.340903 s,8.7 ¦Ìs,RX data,00,
401,1.340915 s,8.7 ¦Ìs,RX data,25,
402,1.340927 s,8.7 ¦Ìs,RX data,3D,
403,1.350766 s,8.7 ¦Ìs,RX data,B5,
404,1.350778 s,8.7 ¦Ìs,RX data,62,
405,1.350789 s,8.7 ¦Ìs,RX data,02,
406,1.350801 s,8.7 ¦Ìs,RX data,60,
407,1.350813 s,8.7 ¦Ìs,RX data,0C,
408,1.350825 s,8.7 ¦Ìs,RX data,00,
409,1.350837 s,8.7 ¦Ìs,RX data,04,
410,1.350849 s,8.7 ¦Ìs,RX data,20,
411,1.350861 s,8.7 ¦Ìs,RX data,03,
412,1.350873 s,8.7 ¦Ìs,RX data,FF,
413,1.350885 s,8.7 ¦Ìs,RX data,00,
414,1.350897 s,8.7 ¦Ìs,RX data,00,
415,1.350908 s,8.7 ¦Ìs,RX data,00,
416,1.35092 s,8.7 ¦Ìs,RX data,00,
417,1.350932 s,8.7 ¦Ìs,RX data,00,
418,1.350944 s,8.7 ¦Ìs,RX data,00,
419,1.350956 s,8.7 ¦Ìs,RX data,00,
420,1.350968 s,8.7 ¦Ìs,RX data,00,
421,1.35098 s,8.7 ¦Ìs,RX data,94,
422,1.350992 s,8.7 ¦Ìs,RX data,0D,
423,1.455757 s,8.7 ¦Ìs,RX data,B5,
424,1.455769 s,8.7 ¦Ìs,RX data,62,
425,1.455781 s,8.7 ¦Ìs,RX data,02,
426,1.455793 s,8.7 ¦Ìs,RX data,60,
427,1.455805 s,8.7 ¦Ìs,RX data,0C,
428,1.455817 s,8.7 ¦Ìs,RX data,00,
429,1.455829 s,8.7 ¦Ìs,RX data,04,
430,1.455841 s,8.7 ¦Ìs,RX data,20,
431,1.455852 s,8.7 ¦Ìs,RX data,03,
432,1.455864 s,8.7 ¦Ìs,RX data,FF,
433,1.455876 s,8.7 ¦Ìs,RX data,00,
434,1.455888 s,8.7 ¦Ìs,RX data,00,
435,1.4559 s,8.7 ¦Ìs,RX data,00,
436,1.455912 s,8.7 ¦Ìs,RX data,00,
437,1.455924 s,8.7 ¦Ìs,RX data,00,
438,1.455936 s,8.7 ¦Ìs,RX data,00,
439,1.455948 s,8.7 ¦Ìs,RX data,00,
440,1.455959 s,8.7 ¦Ìs,RX data,00,
441,1.455971 s,8.7 ¦Ìs,RX data,94,
442,1.455983 s,8.7 ¦Ìs,RX data,0D,
443,1.560763 s,8.7 ¦Ìs,RX data,B5,
444,1.560775 s,8.7 ¦Ìs,RX data,62,
445,1.560787 s,8.7 ¦Ìs,RX data,02,
446,1.560799 s,8.7 ¦Ìs,RX data,60,
447,1.560811 s,8.7 ¦Ìs,RX data,0C,
448,1.560823 s,8.7 ¦Ìs,RX data,00,
449,1.560835 s,8.7 ¦Ìs,RX data,04,
450,1.560847 s,8.7 ¦Ìs,RX data,20,
451,1.560859 s,8.7 ¦Ìs,RX data,03,
452,1.56087 s,8.7 ¦Ìs,RX data,FF,
453,1.560882 s,8.7 ¦Ìs,RX data,00,
454,1.560894 s,8.7 ¦Ìs,RX data,00,
455,1.560906 s,8.7 ¦Ìs,RX data,00,
456,1.560918 s,8.7 ¦Ìs,RX data,00,
457,1.56093 s,8.7 ¦Ìs,RX data,00,
458,1.560942 s,8.7 ¦Ìs,RX data,00,
459,1.560954 s,8.7 ¦Ìs,RX data,00,
460,1.560966 s,8.7 ¦Ìs,RX data,00,
461,1.560977 s,8.7 ¦Ìs,RX data,94,
462,1.560989 s,8.7 ¦Ìs,RX data,0D,
463,1.66577 s,8.7 ¦Ìs,RX data,B5,
464,1.665782 s,8.7 ¦Ìs,RX data,62,
465,1.665793 s,8.7 ¦Ìs,RX data,02,
466,1.665805 s,8.7 ¦Ìs,RX data,60,
467,1.665817 s,8.7 ¦Ìs,RX data,0C,
468,1.665829 s,8.7 ¦Ìs,RX data,00,
469,1.665841 s,8.7 ¦Ìs,RX data,04,
470,1.665853 s,8.7 ¦Ìs,RX data,20,
471,1.665865 s,8.7 ¦Ìs,RX data,03,
472,1.665877 s,8.7 ¦Ìs,RX data,FF,
473,1.665889 s,8.7 ¦Ìs,RX data,00,
474,1.665901 s,8.7 ¦Ìs,RX data,00,
475,1.665912 s,8.7 ¦Ìs,RX data,00,
476,1.665924 s,8.7 ¦Ìs,RX data,00,
477,1.665936 s,8.7 ¦Ìs,RX data,00,
478,1.665948 s,8.7 ¦Ìs,RX data,00,
479,1.66596 s,8.7 ¦Ìs,RX data,00,
480,1.665972 s,8.7 ¦Ìs,RX data,00,
481,1.665984 s,8.7 ¦Ìs,RX data,94,
482,1.665996 s,8.7 ¦Ìs,RX data,0D,
483,1.770795 s,8.7 ¦Ìs,RX data,B5,
484,1.770807 s,8.7 ¦Ìs,RX data,62,
485,1.770819 s,8.7 ¦Ìs,RX data,02,
486,1.77083 s,8.7 ¦Ìs,RX data,60,
487,1.770842 s,8.7 ¦Ìs,RX data,0C,
488,1.770854 s,8.7 ¦Ìs,RX data,00,
489,1.770866 s,8.7 ¦Ìs,RX data,04,
490,1.770878 s,8.7 ¦Ìs,RX data,20,
491,1.77089 s,8.7 ¦Ìs,RX data,03,
492,1.770902 s,8.7 ¦Ìs,RX data,FF,
493,1.770914 s,8.7 ¦Ìs,RX data,00,
